status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_492589084247330,"This is an interesting assessment of ""The Donald.""  This person may have nailed this guy for what he really is.  (It is credited to Mychal Massie, but I did not use quotes because I do not have the original article.)

Regardless of how you label your ""party affiliation"" this is worth your time to read. 

Trump Is Not Conservative, He’s A Pragmatist
By Mychal Massie on January 19, 2016 in Daily Rant, Race & Politics 5

We recently enjoyed a belated holiday dinner with friends at the home of other friends. The dinner conversation was jocund, ranging from discussions about antique glass and china to theology and politics. At one point reference was made to Donald Trump being a conservative to which I responded that Trump is not a conservative.

I said that I neither view nor do I believe Trump views himself as a conservative. I stated it was my opinion that Trump is a pragmatist. He sees a problem and understands it must be fixed. He doesn’t see the problem as liberal or conservative, he sees it only as a problem. That is a quality that should be admired and applauded, not condemned. But I get ahead of myself.

Viewing problems from a liberal perspective has resulted in the creation of more problems, more entitlement programs, more victims, more government, more political correctness, and more attacks on the working class in all economic strata.

Viewing things according to the so-called Republican conservative perspective has brought continued spending, globalism to the detriment of American interests and well being, denial of what the real problems are, weak, ineffective, milquetoast, leadership that amounts to Barney Fife Deputy Sheriff – appeasement oriented and afraid of its own shadow. In brief, it has brought liberal ideology with a pachyderm as a mascot juxtaposed to the ass of the Democrat Party.

Immigration isn’t a Republican problem – it isn’t a liberal problem – it is a problem that threatens the very fabric and infrastructure of America. It demands a pragmatic approach not an approach that is intended to appease one group or another.

The impending collapse of the economy isn’t a liberal or conservative problem it is an American problem. That said, until it is viewed as a problem that demands a common sense approach to resolution, it will never be fixed because the Democrats and Republicans know only one way to fix things and the longevity of their impracticality has proven to have no lasting effect. Successful businessmen like Donald Trump find ways to make things work, they do not promise to accommodate.

Trump uniquely understands that China’s manipulation of currency is not a Republican problem or a Democrat problem. It is a problem that threatens our financial stability and he understands the proper balance needed to fix it. Here again successful businessmen like Trump who have weathered the changing tides of economic reality understand what is necessary to make business work and they, unlike both sides of the political aisle, know that if something doesn’t work you don’t continue trying to make it work hoping that at some point it will.

As a pragmatist Donald Trump hasn’t made wild pie-in-the-sky promises of a cell phone in every pocket, free college tuition, and a $15 hour minimum wage for working the drive-through a Carl’s Hamburgers.

I argue that America needs pragmatists because pragmatists see a problem and find ways to fix them. They do not see a problem and compound it by creating more problems.

You may not like Donald Trump but I suspect that the reason people do not like him is because: 1) he is antithetical to the “good old boy” method of brokering backroom deals that fatten the coffers of politicians; 2) they are unaccustomed to hearing a candidate speak who is unencumbered by the financial shackles of those who own them vis-a`-vis donations; 3) he is someone who is free of idiomatic political ideology; and 4) he is someone who understands that it takes more than hollow promises and political correctness to make America great again.

Listening to Hillary Clinton and Bernie Sanders talk about fixing America is like listening to two lunatics trying to “out crazy” one another. Jeb Bush and Marco Rubio are owned lock, stock, and barrel by the bankers, corporations, and big dollar donors funding their campaigns. Bush can deny it but common sense tells anyone willing to face facts that people don’t give tens of millions without expecting something in return.

We have had Democrats and Republican ideologues and what has it brought us? Are we better off today or worst off? Has it happened overnight or has it been a steady decline brought on by both parties?

I submit that a pragmatist might be just what America needs right now. And as I said earlier, a pragmatist sees a problem and understands that the solution to fix same is not about a party, but a willingness and boldness to get it done.

People are quick to confuse and despise confidence as arrogance but that is common amongst those who have never accomplished anything in their lives and who have always played it safe not willing to risk failure.",,status,,2016-02-04 19:54:06,0,0,0
428168350689404_492588890914016,"This is an interesting assessment of ""The Donald.""  This person may have nailed this guy for what he really is.  (It is credited to Mychal Massie, but I did not use quotes because I do not have the original article.)

Regardless of how you label your ""party affiliation"" this is worth your time to read. 

Trump Is Not Conservative, He’s A Pragmatist
By Mychal Massie on January 19, 2016 in Daily Rant, Race & Politics 5

We recently enjoyed a belated holiday dinner with friends at the home of other friends. The dinner conversation was jocund, ranging from discussions about antique glass and china to theology and politics. At one point reference was made to Donald Trump being a conservative to which I responded that Trump is not a conservative.

I said that I neither view nor do I believe Trump views himself as a conservative. I stated it was my opinion that Trump is a pragmatist. He sees a problem and understands it must be fixed. He doesn’t see the problem as liberal or conservative, he sees it only as a problem. That is a quality that should be admired and applauded, not condemned. But I get ahead of myself.

Viewing problems from a liberal perspective has resulted in the creation of more problems, more entitlement programs, more victims, more government, more political correctness, and more attacks on the working class in all economic strata.

Viewing things according to the so-called Republican conservative perspective has brought continued spending, globalism to the detriment of American interests and well being, denial of what the real problems are, weak, ineffective, milquetoast, leadership that amounts to Barney Fife Deputy Sheriff – appeasement oriented and afraid of its own shadow. In brief, it has brought liberal ideology with a pachyderm as a mascot juxtaposed to the ass of the Democrat Party.

Immigration isn’t a Republican problem – it isn’t a liberal problem – it is a problem that threatens the very fabric and infrastructure of America. It demands a pragmatic approach not an approach that is intended to appease one group or another.

The impending collapse of the economy isn’t a liberal or conservative problem it is an American problem. That said, until it is viewed as a problem that demands a common sense approach to resolution, it will never be fixed because the Democrats and Republicans know only one way to fix things and the longevity of their impracticality has proven to have no lasting effect. Successful businessmen like Donald Trump find ways to make things work, they do not promise to accommodate.

Trump uniquely understands that China’s manipulation of currency is not a Republican problem or a Democrat problem. It is a problem that threatens our financial stability and he understands the proper balance needed to fix it. Here again successful businessmen like Trump who have weathered the changing tides of economic reality understand what is necessary to make business work and they, unlike both sides of the political aisle, know that if something doesn’t work you don’t continue trying to make it work hoping that at some point it will.

As a pragmatist Donald Trump hasn’t made wild pie-in-the-sky promises of a cell phone in every pocket, free college tuition, and a $15 hour minimum wage for working the drive-through a Carl’s Hamburgers.

I argue that America needs pragmatists because pragmatists see a problem and find ways to fix them. They do not see a problem and compound it by creating more problems.

You may not like Donald Trump but I suspect that the reason people do not like him is because: 1) he is antithetical to the “good old boy” method of brokering backroom deals that fatten the coffers of politicians; 2) they are unaccustomed to hearing a candidate speak who is unencumbered by the financial shackles of those who own them vis-a`-vis donations; 3) he is someone who is free of idiomatic political ideology; and 4) he is someone who understands that it takes more than hollow promises and political correctness to make America great again.

Listening to Hillary Clinton and Bernie Sanders talk about fixing America is like listening to two lunatics trying to “out crazy” one another. Jeb Bush and Marco Rubio are owned lock, stock, and barrel by the bankers, corporations, and big dollar donors funding their campaigns. Bush can deny it but common sense tells anyone willing to face facts that people don’t give tens of millions without expecting something in return.

We have had Democrats and Republican ideologues and what has it brought us? Are we better off today or worst off? Has it happened overnight or has it been a steady decline brought on by both parties?

I submit that a pragmatist might be just what America needs right now. And as I said earlier, a pragmatist sees a problem and understands that the solution to fix same is not about a party, but a willingness and boldness to get it done.

People are quick to confuse and despise confidence as arrogance but that is common amongst those who have never accomplished anything in their lives and who have always played it safe not willing to risk failure.",,status,,2016-02-04 19:52:35,0,0,0
428168350689404_10205667307178374,"#Trump and now show your support:  

https://www.donaldjtrump.com/  .",SHOW YOUR SUPPORT FOR DONALD J. TRUMP,link,https://www.donaldjtrump.com/,2016-02-04 19:44:37,0,0,0
428168350689404_492541854252053,"Since Donald Trump lost Iowa, many have taken the opportunity to say that his campaign in on the decline. However, Trump just broke a 42-year-old record that just proved all those critics wrong...

Do you think Trump can still win the nomination?",WOW: Donald Trump Just Broke A 42 Yr-Old Record That Is Going To Terrify His Rivals...,link,http://www.westernjournalism.com/wow-donald-trump-just-broke-a-42-yr-old-record-that-is-going-to-terrify-his-rivals/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 19:30:00,1095,146,90
428168350689404_492524274253811,"Rev. Franklin Graham just issued a huge response to Barack Obama's visit to a radical mosque... and, as usual, he held NOTHING back.

This absolutely ROCKED the Internet, and with good reason... it's something America needed to hear.",Rev. Graham Just Responded To Obama's Radical Mosque Visit... His Message ROCKED Internet,link,http://conservativetribune.com/obamas-radical-mosque/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 19:00:01,582,40,218
428168350689404_492528430920062,"There's absolutely NO WAY Trump will take kindly to this...

How do you think Trump should respond?",Jimmy Carter Has A Sinister Reason For Wanting Trump To Be The Republican Nominee,link,http://www.tpnn.com/2016/02/04/jimmy-carter-just-sounded-off-gop-race-wants-win-dropping-jaws/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 18:30:00,110,72,10
428168350689404_492497107589861,"When you see it, you'll know exactly why the internet is going absolutely crazy over this.

What will you do if Bernie actually becomes President?",Here's The Gas Station Sign That PERFECTLY Sums Up The Sanders Folly...And It's Going Viral,link,http://www.tpnn.com/2016/02/04/heres-the-gas-station-sign-that-perfectly-sums-up-the-sanders-folly-and-its-going-viral/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 18:00:00,89,35,31
428168350689404_492562654249973,"Everyone of European decent should be exiled "" BACK "" to Europe",,status,,2016-02-04 17:41:01,0,0,0
428168350689404_492482164258022,"Someone from Ted Cruz's campaign went off the rails and prematurely said that Dr. Ben Carson was going to end his campaign. It caused a FIRESTORM, and then The Donald came in to add fuel to the fire.

Do you agree with what Trump said about Cruz here?",Cruz Campaign Suggested Carson Dropped Out...The Donald Just Weighed In On The Controversy,link,http://www.tpnn.com/2016/02/03/cruz-campaign-suggested-carson-dropped-out-the-donald-just-weighed-in-on-the-controversy/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 17:30:01,149,62,12
428168350689404_492490440923861,A country music legend became ill and was forced to cancel a big concert he had scheduled. Then he saw what was behind his tour bus and the tears began to flow...,Sick Country Legend Has To Cancel Concert- Then He Looks Behind Bus And Starts Weeping,link,http://www.westernjournalism.com/sick-country-legend-has-to-cancel-concert-then-he-looks-behind-bus-and-starts-weeping/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 17:00:01,152,12,20
428168350689404_492481567591415,"Trump is furious about losing to Ted Cruz in Iowa, and has referred to his victory as a 'fraud.' When you see this picture Trump just exposed, you may agree with him.

Did Ted Cruz legitimately win Iowa?","Look: Trump Ups The Ante By Revealing 1 Image Cruz Will Hate, Hundreds Immediately Respond",link,http://www.westernjournalism.com/look-trump-ups-the-ante-by-revealing-1-image-cruz-will-hate-hundreds-immediately-respond/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 16:30:01,199,89,32
428168350689404_492485800924325,"BOOM! Like only Milwaukee County Sheriff David A. Clarke Jr can, he just absolutely obliterated Hillary...and it only took him a few words.

Do you agree with Sheriff Clarke?",Sheriff David Clarke Just DISMANTLED Hillary's Campaign With 1 PERFECT Sentence,link,http://www.tpnn.com/2016/02/04/sheriff-david-clarke-just-dismantled-hillarys-campaign-with-1-perfect-sentence/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 16:00:01,440,29,42
428168350689404_492481204258118,"Wow. I never expected to this on 'The View.' They just defended one of the most unlikely of candidates. Some of their liberal viewers are going to be furious...

Do the ladies of 'The View' have a point?","Watch: 'The View' Just Defended A Presidential Candidate, It's Probably The Last One You'd Expect...",link,http://www.westernjournalism.com/280719-2/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 15:30:01,20,31,2
